Book Id,Title,Author,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,genres
6505,Prozac Nation,Elizabeth Wurtzel,3.59,1573229628,9781573229623,eng,384,895,78,4/2/2002,Riverhead Books,"Nonfiction;Autobiography,Memoir;Psychology;Health,Mental Health;Mental Health,Mental Illness;Biography;Biography Memoir;Biography,Autobiography;Health;Literature,American"
39304,The Forsaken (Vampire Huntress  #7),L.A. Banks,4.35,0312352352,9780312352356,eng,448,1878,36,6/27/2006,St. Martin's Griffin,"Fantasy,Paranormal;Paranormal,Vampires;Fantasy;Fantasy,Urban Fantasy;Romance,Paranormal Romance;Romance;Horror;Fiction;Fantasy,Supernatural;Adult"
9626,The Homecoming,Ray Bradbury/Dave McKean,4.08,0060859628,9780060859626,en-US,56,806,98,8/30/2006,Collins Design,"Fantasy;Horror;Fiction;Short Stories;Sequential Art,Graphic Novels;Classics;Holiday,Halloween;Sequential Art,Comics;Gothic;Paranormal,Vampires"
4696,The Last Jew,Noah Gordon/Mirjana Cvekić/Ljiljana Cvekić,4.1,0312300530,9780312300531,eng,352,4360,189,8/15/2000,St. Martin's Griffin,"Historical,Historical Fiction;Fiction;Historical;Cultural,Spain;Literature,Jewish;Novels;Religion;Religion,Judaism;Literature,15th Century;Historical,Medieval"
29920,Rise to Rebellion,Jeff Shaara,4.18,0345427548,9780345427540,eng,492,5745,383,6/29/2004,Ballantine Books,"Historical,Historical Fiction;Fiction;Military History,American Revolution;Historical;War;American Revolution,American Revolutionary War;North American Hi...,American History;War,Military Fiction;Novels;Literature,18th Century"
44176,Saints at the River,Ron Rash,3.81,0312424914,9780312424916,eng,239,2967,335,7/1/2005,Picador USA,"Fiction;American,Southern;Gothic,Southern Gothic;Literary Fiction;Contemporary;Historical,Historical Fiction;Adult;Drama;Environment;Adult Fiction"
171,The Evidence-Based Social Work Skills Book,Barry R. Cournoyer,3.4,0205358624,9780205358625,eng,216,10,0,9/22/2003,Pearson,Social Science
24147,How to Build a Time Machine,Paul Davies,3.82,0141005343,9780141005348,eng,148,67,9,7/2/2002,Penguin,"Science;Nonfiction;Science,Physics;Science Fiction,Time Travel;Science,Popular Science;Philosophy;Science,Mathematics;Self Help;Space;Travel"
28687,Shadowplay (Shadowmarch  #2),Tad Williams,3.9,0756403588,9780756403584,eng,656,6061,174,3/6/2007,Daw Books,"Fantasy;Fiction;Fantasy,Epic Fantasy;Fantasy,High Fantasy;Science Fiction Fantasy;Adventure;Epic;Science Fiction;Fantasy,Magic;Audiobook"
35289,The 33 Strategies of War,Robert Greene/Joost Elffers,4.3,0670034576,9780670034574,en-US,496,8005,383,1/19/2006,Viking,"Nonfiction;Psychology;History;Business;Philosophy;Self Help;War;Politics;Leadership;Self Help,Personal Development"
36005,Baumgartner's Bombay,Anita Desai,3.47,0618056807,9780618056804,eng,240,666,49,5/19/2000,Mariner Books,"Fiction;Cultural,India;Asian Literature,Indian Literature;Historical,Historical Fiction;Literature;Novels;Literature,20th Century;Cultural,Germany;Travel;Cultural,Asia"
30194,Goddess of Spring (Goddess Summoning  #2),P.C. Cast,4.21,0425197492,9780425197493,eng,360,7579,446,8/3/2004,Berkley Sensation,"Romance;Fantasy;Fantasy,Mythology;Romance,Paranormal Romance;Fantasy,Paranormal;Fiction;Fantasy,Magic;Mythology,Greek Mythology;Adult;Retellings"
44795,The Moon And Sixpence,W. Somerset Maugham,4.13,0099284766,9780099284765,eng,215,447,53,9/2/1999,Vintage Classics,"Fiction;Classics;Art;Literature;Historical,Historical Fiction;Novels;European Literature,British Literature;Literature,20th Century;Literary Fiction;Cultural,France"
17142,Collected Essays: Notes of a Native Son / Nobody Knows My Name / The Fire Next Time / No Name in the Street / The Devil Finds Work / Other Essays,James Baldwin/Toni Morrison,4.61,1883011523,9781883011529,eng,869,1495,75,2/1/1998,Library of America (NY),"Writing,Essays;Nonfiction;Race;History;Classics;Politics;Cultural,African American;Literature;Autobiography,Memoir;Anthologies"
34601,Snow Treasure,Marie McSwigan/Mary Reardon,3.97,0142402249,9780142402245,eng,208,5279,489,10/5/2006,Puffin Books,"Historical,Historical Fiction;Fiction;Childrens;War,World War II;Adventure;Childrens,Middle Grade;Young Adult;Historical;Academic,School;Childrens,Juvenile"
39503,Hit Parade (John Keller  #3),Lawrence Block,3.86,0060840889,9780060840884,eng,295,104,12,7/3/2006,William Morrow,"Mystery;Fiction;Mystery,Crime;Thriller;Short Stories;Thriller,Mystery Thriller;Action;Humor;Literature,American;New York"
10002,Three Plays: Involuntary Homicide / The Green Stockings / The Ghost is Here,Kōbō Abe/Donald Keene,3.91,0231082819,9780231082815,eng,233,83,4,3/1/1997,Columbia University Press,"Plays;Asian Literature,Japanese Literature;Cultural,Japan;Fiction;Plays,Theatre"
5186,Breath  Eyes  Memory,Edwidge Danticat,3.88,037570504X,9780375705045,eng,234,25200,1229,5/18/1998,Vintage,"Fiction;Historical,Historical Fiction;Contemporary;Novels;Literary Fiction;Cultural,African American;Literature;Adult Fiction;Womens;Historical"
16271,The Intuitionist,Colson Whitehead,3.68,0385493002,9780385493000,eng,255,7473,903,1/4/1999,Anchor Books,"Fiction;Science Fiction;Mystery;Cultural,African American;Novels;Literary Fiction;Fantasy;Race;Literature;Speculative Fiction"
22398,The Invisibles  Vol. 3: Entropy in the U.K.,Grant Morrison/Phil Jimenez/John Stokes/Tommy Lee Edwards/Paul Johnson/Steve Yeowell/Dick Giordano/Mark Buckingham/Mark Pennington,4.21,1563897288,9781563897283,en-US,232,4084,86,8/1/2001,Vertigo,"Sequential Art,Comics;Sequential Art,Graphic Novels;Fiction;Fantasy;Science Fiction;Graphic Novels Comics;Sequential Art,Comix;Comics,Comic Book;Philosophy;Horror"
15997,Paradise Lost,John Milton/John      Leonard,3.82,0140424393,9780140424393,eng,453,113473,2598,2/27/2003,Penguin Classics,"Classics;Poetry;Fiction;Literature;Religion;Fantasy;Philosophy;Academic,School;Classics,Classic Literature;Epic"
38585,Small Bites  Big Nights: Seductive Little Plates for Intimate Occasions and Lavish Parties,Govind Armstrong/Lisa Romerein/Tyler Florence,3.6,0307337936,9780307337931,eng,256,20,3,4/10/2007,Clarkson Potter,"Food and Drink,Cookbooks;Food and Drink,Cooking"
38083,Photography's Other Histories,Christopher Pinney/Nicholas Peterson,3.83,0822331136,9780822331131,eng,296,24,2,4/24/2003,Duke University Press Books,"Art,Photography;Art,Art History;Anthropology,Ethnography;Anthropology"
33775,Kopfüber ins Glück,Anna Maxted,3.54,3442454085,9783442454082,ger,512,0,0,2/1/2003,Goldmann,"Womens Fiction,Chick Lit;Fiction;Romance;Contemporary;European Literature,British Literature;Humor;Adult;Womens Fiction;Adult Fiction;Humor,Comedy"
44816,Serious Girls,Maxine Swann,3.2,0312288018,9780312288013,eng,240,207,28,12/1/2004,Picador USA,"Fiction;Young Adult,Coming Of Age;Young Adult;Contemporary"
34869,Mitla Pass,Leon Uris,3.84,0553282808,9780553282801,eng,495,3256,68,10/1/1989,Bantam,"Historical,Historical Fiction;Fiction;Historical;Cultural,Israel;Literature,Jewish;Thriller;Novels;War;Adventure;Adult Fiction"
18549,A Break with Charity: A Story about the Salem Witch Trials,Ann Rinaldi,3.79,0152046828,9780152046828,eng,320,5052,417,7/1/2003,HMH Books for Young Readers,"Historical,Historical Fiction;Young Adult;Historical;Fiction;Paranormal,Witches;Childrens;Young Adult,Teen;Academic,School;Literature,17th Century;Young Adult,Young Adult Historical Fiction"
250,Tropic of Capricorn,Henry Miller,3.78,0802151825,9780802151827,eng,348,14872,459,1/13/1994,Grove Press,"Fiction;Classics;Literature;Novels;Literature,American;Adult Fiction,Erotica;The United States Of America;Literary Fiction;Literature,Banned Books;Sexuality"
31898,Woody Allen and Philosophy: [You Mean My Whole Fallacy Is Wrong?],Mark T. Conard/Aeon J. Skoble/Tom Morris/William Irwin,3.75,0812694538,9780812694536,eng,250,293,9,8/9/2004,Open Court,"Philosophy;Nonfiction;Culture,Film;Writing,Essays;Literature,21st Century;Art;Humor;Literature,American"
9118,Le Portrait de Dorian Gray,Oscar Wilde/Michel Etienne/Daniel Mortier,4.08,2266082655,9782266082655,fre,345,47,3,6/4/1998,Pocket,"Classics;Fiction;Horror;Fantasy;Gothic;Literature;Novels;Literature,19th Century;LGBT;Classics,Classic Literature"
14504,Marjorie Morningstar,Herman Wouk,3.98,0316955132,9780316955133,eng,565,6609,582,6/15/1992,Back Bay Books,"Fiction;Classics;Historical,Historical Fiction;Romance;Literature,Jewish;Young Adult,Coming Of Age;New York;Novels;Literary Fiction;Literature,American"
11197,Leading with a Limp: Turning Your Struggles Into Strengths,Dan B. Allender,4.04,1578569508,9781578569502,eng,206,506,52,5/16/2006,Waterbrook Press,"Leadership;Christian;Nonfiction;Spirituality;Psychology,Counselling;Self Help;Religion,Theology;Psychology;Religion,Faith;Christian,Christian Living"
19052,June Bug (Murder-by-Month Mystery #2),Jess Lourey/J.H. Lourey/Jessica Lourey,3.56,0738709123,9780738709123,eng,229,764,71,3/8/2007,Midnight Ink,"Mystery;Fiction;Mystery,Cozy Mystery;Womens Fiction,Chick Lit;Humor;Thriller,Mystery Thriller;Contemporary;Adult;Childrens;Mystery,Crime"
7230,The Wounded Healer: Ministry in Contemporary Society,Henri J.M. Nouwen,4.26,0232521026,9780232521023,eng,100,8024,317,11/1/1994,Darton  Longman & Todd,"Spirituality;Religion,Theology;Christian;Religion;Nonfiction;Religion,Christianity;Religion,Faith;Christian,Christian Living;Leadership;Psychology"
15859,Unnatural Exposure (Kay Scarpetta  #8),Patricia Cornwell,4.06,0425163407,9780425163405,eng,367,725,33,7/1/1998,Berkley,"Mystery;Fiction;Mystery,Crime;Thriller;Thriller,Mystery Thriller;Suspense;Mystery,Murder Mystery;Mystery,Detective;Medical;Audiobook"
18019,The Code of the Woosters: Jeeves to the Rescue,P.G. Wodehouse/Jonathan Cecil,4.36,1572705485,9781572705487,eng,7,172,26,9/7/2006,AudioGO,"Fiction;Humor;Classics;Humor,Comedy;European Literature,British Literature;Audiobook;Literature;Novels;Literature,20th Century;Historical,Historical Fiction"
29173,The Dragons at War (Dragonlance Dragons  #2),Margaret Weis/Tracy Hickman/Adam Lesh,4.02,0786904917,9780786904914,eng,339,2909,10,5/1/1996,TSR Inc./Wizards of the Coast,"Dungeons and Dragons,Dragonlance;Fantasy;Fiction;Fantasy,Dragons;Short Stories;Anthologies;Fantasy,High Fantasy;Adventure;Role Playing Games,Dungeons and Dragons;Science Fiction Fantasy"
2527,The Gospel According to Jesus Christ,José Saramago/Giovanni Pontiero,4.29,0156001411,9780156001410,eng,377,799,107,9/28/1994,Harcourt,"Fiction;Religion;Historical,Historical Fiction;Cultural,Portugal;Literature;European Literature,Portuguese Literature;Nobel Prize;Novels;Classics;Philosophy"
34600,The Treasure Principle: Unlocking the Secret of Joyful Giving,Randy Alcorn,4.13,1590525086,9781590525081,en-US,120,4088,290,10/9/2001,Multnomah,"Christian;Christian,Christian Living;Nonfiction;Religion,Christianity;Religion,Theology;Religion,Faith;Economics,Finance;Currency,Money;Christian,Christian Non Fiction;Spirituality"
8891,Return to the Planet of the Apes:  Visions from Nowhere,William Arrow,3.33,0345251229,9780345251220,eng,183,12,1,6/1/1976,Ballantine Books,Science Fiction
22763,Open House,Elizabeth Berg,3.7,0099461269,9780099461265,en-GB,314,61,6,9/29/2003,Arrow Books,"Fiction;Womens Fiction,Chick Lit;Contemporary;Adult Fiction;Romance;Adult;Novels;Womens Fiction;Family Law,Divorce;Audiobook"
29512,Lost Continents,L. Sprague de Camp,3.65,0486226689,9780486226682,en-US,363,108,10,6/1/1970,Dover Publications (NYC),"Nonfiction;History;Science;Fantasy,Mythology;Science,Pseudoscience;Occult;Cultural"
16739,Blessings,Belva Plain,3.91,0440243254,9780440243250,eng,393,2562,39,9/15/2010,Dell,"Fiction;Romance;Womens Fiction,Chick Lit;Romance,Contemporary Romance;Contemporary;Literature,Jewish;Adult Fiction;Womens Fiction;The United States Of America;Drama"
39242,The Milagro Beanfield War,John     Nichols,4.1,0805063749,9780805063745,eng,456,9120,395,2/15/2000,Holt McDougal,"Fiction;Magical Realism;Historical,Historical Fiction;Humor;Novels;Literature;Classics;Contemporary;Literary Fiction;Literature,American"
8712,Margaret Atwood: The Handmaid's Tale,Hélène Greven-Borde,4.27,2864603497,9782864603498,fre,108,2122,86,11/1/1998,Klincksieck,"Fiction;Classics;Science Fiction,Dystopia;Science Fiction;Feminism;Adult Fiction;Science Fiction Fantasy;Fantasy;Novels"
4887,The Drama of the Gifted Child: The Search for the True Self,Alice   Miller/Ruth Ward,4.09,0465016901,9780465016907,eng,144,12436,619,7/22/2008,Basic Books,"Psychology;Nonfiction;Self Help;Parenting;Health,Mental Health;Self Help,Personal Development;Psychology,Psychoanalysis;Education;Health;Philosophy"
37066,Filth: Dirt  Disgust  and Modern Life,William A. Cohen,4.08,0816643008,9780816643004,eng,360,11,0,12/15/2004,Univ Of Minnesota Press,Nonfiction
39440,Mighty Love,Howard Chaykin,3.12,1563899310,9781563899317,eng,96,51,3,2/1/2005,DC Comics,"Sequential Art,Comics;Sequential Art,Graphic Novels;Fiction"
477,Collapse of Complex Societies,Joseph A. Tainter,4.15,052138673X,9780521386739,eng,262,719,86,3/29/1990,Cambridge University Press,"History;Nonfiction;Politics;Anthropology;Economics;Sociology;Science;Culture,Society;Philosophy;History,Archaeology"
15862,Estado De Miedo,Michael Crichton,3.7,9685959757,9789685959759,spa,685,2,0,6/30/2005,Plaza & Janés Mexico,"Fiction;Thriller;Science Fiction;Mystery;Suspense;Thriller,Mystery Thriller;Adventure;Novels;Politics;Adult"
10574,The Colorado Kid,Stephen King,3.32,0843955848,9780843955842,eng,178,24611,1970,2/20/2006,Hard Crime Case,"Mystery;Fiction;Horror;Mystery,Crime;Thriller;Thriller,Mystery Thriller;Audiobook;Suspense;Adult;Mystery,Detective"
23549,The Journal of Scott Pendleton Collins: A World War 2 Soldier,Walter Dean Myers,3.96,0439050138,9780439050135,eng,140,1132,181,6/1/1999,Scholastic Inc.,"Historical,Historical Fiction;Young Adult;War,World War II;Historical;Childrens,Middle Grade;War;Childrens;Fiction;Childrens,Juvenile;Diary"
1402,Eclogues. Georgics. Aeneid: Books 1-6,Virgil/Henry Rushton Fairclough/G.P. Goold,4.22,067499583X,9780674995833,mul,607,414,10,10/1/1999,Harvard University Press,"Poetry;Classics;Fiction;Philosophy;Fantasy,Mythology;Literature;Reference;Roman;Epic;History,Ancient History"
12078,Wittgenstein on Rules and Private Language: An Elementary Exposition,Saul A. Kripke,4.01,0674954017,9780674954014,eng,160,877,27,7/15/1984,Harvard University Press,"Philosophy;Humanities,Language;Nonfiction;Humanities,Linguistics;Philosophy,Logic;Academic,College"
35491,Controversy Creates Cash,Eric Bischoff/Jeremy Roberts,3.62,141652729X,9781416527299,en-GB,389,1154,56,10/17/2006,World Wrestling Entertainment Books,"Nonfiction;Biography;Sports,Sports;Biography,Autobiography;Autobiography,Memoir;Business"
14951,The Autobiography of Alice B. Toklas,Gertrude Stein,3.59,0141185368,9780141185361,eng,272,255,31,4/26/2001,Penguin Classics,"Nonfiction;Biography;Classics;Autobiography,Memoir;LGBT;Art;LGBT,Queer;Biography Memoir;Cultural,France;Literature,20th Century"
8206,The Laughing Jesus: Religious Lies and Gnostic Wisdom,Tim Freke/Peter Gandy,3.96,140008279X,9781400082797,en-US,276,346,31,6/27/2006,Harmony,"Religion;Spirituality;Nonfiction;History;Philosophy;Religion,Gnosticism;Religion,Christianity;Occult;Religion,Atheism;Christian"
9841,Making Globalization Work,Joseph E. Stiglitz,3.85,0393061221,9780393061222,eng,384,1718,88,9/17/2006,W. W. Norton  Company,"Economics;Nonfiction;Politics;History;Academic;International Rel...,International Development;Business;Political Science,International Relations;Culture,Society;Social Science"
17360,A First Course in String Theory,Barton Zwiebach,4.16,0521831431,9780521831437,eng,578,189,8,6/28/2004,Cambridge University Press,"Science,Physics;Science;Nonfiction;Textbooks;Philosophy,Theory;Science,Mathematics;Computer Science,Technical"
7520,Path of the Assassin (Scot Harvath  #2),Brad Thor,4.17,141651631X,9781416516316,eng,367,15270,485,7/1/2005,Pocket Books,"Thriller;Fiction;Action;Thriller,Spy Thriller;Suspense;Spy Thriller,Espionage;Mystery;Thriller,Mystery Thriller;Audiobook;Adventure"
24079,Casino Royale (James Bond  #1),Ian Fleming,3.73,0340425679,9780340425671,eng,188,56,8,10/1/1988,Coronet,"Fiction;Thriller;Classics;Mystery;Spy Thriller,Espionage;Adventure;Mystery,Crime;Audiobook;Thriller,Mystery Thriller;Novels"
18683,Meeting God at Every Turn,Catherine Marshall,4.36,080079298X,9780800792985,eng,256,213,13,9/1/2002,Chosen Books,"Christian;Biography;Nonfiction;Religion,Faith;Religion,Christianity;Autobiography,Memoir;Christian,Christian Living;Biography Memoir;Religion"
1468,Euripides III: Hecuba / Andromache / The Trojan Women / Ion (Complete Greek Tragedies  #7),Euripides/David Grene/Richmond Lattimore/William Arrowsmith/John Frederick Nims/Ronald Frederick Willetts,4.0,0226307824,9780226307824,eng,255,541,15,1/15/1992,University of Chicago Press,"Classics;Plays;Drama;Fiction;Fantasy,Mythology;Literature;Poetry;Cultural,Greece;Plays,Theatre;Historical,Historical Fiction"
9635,The Bradbury Chronicles: The Life of Ray Bradbury,Sam Weller,4.24,0060545844,9780060545840,en-US,384,372,45,2/21/2006,Harper Perennial,"Biography;Nonfiction;Biography Memoir;History;Language,Writing;Autobiography,Memoir;Literature"
106,Dune Messiah (Dune Chronicles #2),Frank Herbert,3.88,0441172695,9780441172696,eng,331,97494,2359,7/15/1987,Ace Books,"Science Fiction;Fiction;Fantasy;Classics;Science Fiction Fantasy;Space,Space Opera;Audiobook;Novels;Speculative Fiction;Space"
32668,LT's Theory of Pets,Stephen King,3.69,074352005X,9780743520058,eng,1,2824,140,8/1/2001,Simon  Schuster Audio,"Horror;Fiction;Audiobook;Short Stories;Humor;Animals;Mystery;Novella;Animals,Cats;Humor,Comedy"
4204,White Teeth,Zadie Smith,3.77,1417626283,9781417626281,eng,448,81,11,6/1/2001,Turtleback Books,"Fiction;Contemporary;Novels;Literary Fiction;European Literature,British Literature;Literature;Historical,Historical Fiction;Classics;Adult Fiction;Race"
7961,Saints,Orson Scott Card,3.54,0312876068,9780312876067,eng,608,2436,268,3/14/2001,Forge Books,"Historical,Historical Fiction;Fiction;Christianity,Lds;Lds,Lds Fiction;Historical;Religion;Lds,Mormonism;Novels;Audiobook;Romance"
25463,The Essential John Nash,John F. Nash/Harold William Kuhn/Sylvia Nasar,3.89,0691096104,9780691096100,eng,244,78,4,3/18/2007,Princeton University Press,"Economics;Science,Mathematics;Biography;Science;Nonfiction;Business"
35781,The Skeptic's Dictionary: A Collection of Strange Beliefs  Amusing Deceptions  and Dangerous Delusions,Robert Todd Carroll,4.02,0471272426,9780471272427,eng,446,531,11,7/1/2003,Wiley,"Science;Nonfiction;Philosophy,Skepticism;Reference;Philosophy;Psychology;Religion;History;Fantasy,Paranormal;Humor"
6745,Wild Things (Prowlers Book 1),Christopher Golden,4.03,074344017X,9780743440172,eng,311,7,0,4/7/2003,Pocket Books,"Fantasy,Supernatural;Horror;Fantasy,Urban Fantasy;Fantasy;Young Adult;Shapeshifters,Werewolves;Fiction"
44865,The Major Works,Alexander Pope/Pat Rogers,3.87,019920361X,9780199203611,eng,768,213,8,11/6/2006,Oxford University Press,"Poetry;Literature;Classics;Fiction;Literature,18th Century;Philosophy;Criticism,Literary Criticism;European Literature,British Literature;Writing,Essays;Academic,College"
18534,Cyrano de Bergerac,Edmond Rostand/Brian Hooker/Walter Hampden,4.06,0553213601,9780553213607,eng,208,410,62,11/1/1950,Bantam Classics,"Classics;Plays;Fiction;Drama;Cultural,France;Romance;Plays,Theatre;Academic,School;Literature;Historical,Historical Fiction"
6048,Juniper,Monica Furlong,4.16,0394832205,9780394832203,eng,198,112,7,2/24/2004,Random House Children's Books,"Fantasy;Young Adult;Fiction;Childrens;Historical,Historical Fiction;Childrens,Middle Grade;Fantasy,Magic;Historical;Young Adult,Young Adult Fantasy;Science Fiction Fantasy"
1489,Orestes and Other Plays,Euripides/James Morwood/Robin Waterfield,4.1,0192832603,9780192832603,eng,282,158,2,12/20/2001,Oxford University Press,"Classics;Plays;Drama;Fiction;Fantasy,Mythology;Literature;Plays,Theatre;History,Ancient History;Humanities,Classical Studies;Tragedy"
7861,No One Is Illegal: Fighting Racism and State Violence on the U.S.-Mexico Border,Justin Akers Chacón/Mike  Davis,4.08,1931859353,9781931859356,eng,240,237,22,4/1/2006,Haymarket Books,"Nonfiction;Politics;Social Movements,Social Justice;History;Race;Social Issues,Activism;Academic,Read For School;Social Issues;Race,Anti Racist;Education"
24724,Drop City,T. Coraghessan Boyle/Richard Poe,3.85,0142003808,9780142003800,eng,497,10333,879,1/27/2004,Penguin Books,"Fiction;Historical,Historical Fiction;Novels;Literature;Literary Fiction;Contemporary;Literature,American;Humor;Cultural,Counter Culture;The United States Of America"
33681,1st To Die (The Women's Murder Club  #1),James Patterson,4.08,0613608704,9780613608701,eng,471,24,4,2/1/2002,Turtleback Books,"Mystery;Fiction;Thriller;Mystery,Crime;Thriller,Mystery Thriller;Suspense;Mystery,Murder Mystery;Audiobook;Adult;Mystery,Detective"
15216,Sorcery Rising (Fool's Gold  #1),Jude Fisher,3.56,0756401100,9780756401108,en-US,528,1313,52,7/1/2003,DAW,"Fantasy;Fiction;Fantasy,Epic Fantasy;Fantasy,High Fantasy;Fantasy,Magic;Science Fiction Fantasy;Science Fiction;Romance;Adult;Animals,Cats"
10587,The Man in the Black Suit: 4 Dark Tales,Stephen King/Ana Juan/John Cullum/Becky Ann Baker/Íñigo Jáuregui/Peter Gerety/Arliss Howard,3.78,074352585X,9780743525855,eng,128,1369,101,11/1/2002,Simon  Schuster Audio,"Horror;Short Stories;Fiction;Audiobook;Fantasy;Thriller;Adult;Academic,School;Suspense;Anthologies"
1554,Oedipus Rex  (The Theban Plays  #1),Sophocles/J.E. Thomas,3.7,1580495931,9781580495936,eng,75,141555,1776,6/22/2006,Prestwick House - (Literary Touchstone Classic),"Classics;Plays;Fiction;Drama;Academic,School;Fantasy,Mythology;Academic,Read For School;Plays,Theatre;Literature;Young Adult,High School"
18853,The Letters of Virginia Woolf: Volume Four  1929-1931,Virginia Woolf/Nigel Nicolson/Joanne Trautmann,4.41,0156508842,9780156508841,en-US,480,106,2,5/15/1981,Mariner Books,"Nonfiction;Literature;Biography;History;European Literature,British Literature"
30117,Where the Sidewalk Ends: Poems and Drawings,Shel Silverstein,4.3,0060572345,9780060572341,eng,192,3587,179,2/18/2014,HarperCollins,"Poetry;Childrens;Classics;Fiction;Humor;Young Adult;Childrens,Picture Books;Childrens,Middle Grade;Childrens,Juvenile;Fantasy"
1887,The Making of Pride and Prejudice,Sue Birtwistle/Sue Conklin/Susie Conklin,4.45,014025157X,9780140251579,eng,128,4244,99,9/7/1995,Penguin Books Ltd,"Nonfiction;Classics;Culture,Film;Romance;European Literature,British Literature;Reference;Media Tie In,Tv;Writing,Books About Books;Media Tie In;Autobiography,Memoir"
24058,The Zucchini Warriors (Macdonald Hall  #5),Gordon Korman,4.01,0590441744,9780590441742,eng,208,1160,42,6/1/1991,Scholastic,"Fiction;Young Adult;Childrens;Cultural,Canada;Humor;Childrens,Middle Grade;Childrens,Juvenile;Realistic Fiction;Humor,Comedy;Contemporary"
18029,Ring for Jeeves (Jeeves  #10),P.G. Wodehouse,4.01,1585675245,9781585675241,eng,208,2785,183,4/12/2004,Harry N. Abrams,"Fiction;Humor;Classics;Humor,Comedy;European Literature,British Literature;Audiobook;Literature,20th Century;Novels;Historical,Historical Fiction;Historical"
36532,Narrative of the Life of Frederick Douglass: An American Slave,Frederick Douglass/Gregory Stephens/Peter J. Gomes,4.02,0451529944,9780451529947,eng,144,438,50,6/7/2005,Signet Book,"Nonfiction;History;Classics;Biography;Autobiography,Memoir;Academic,School;Biography,Autobiography;Cultural,African American;North American Hi...,American History;Historical"
12845,Tales of Power,Carlos Castañeda,4.13,0671732528,9780671732523,en-US,304,4657,89,1/1/1991,Washington Square Press,"Fiction;Spirituality;Philosophy;Fantasy;Anthropology;Religion;Philosophy,Metaphysics;Occult,Mysticism;Spirituality,New Age;Novels"
3529,The World's First Love: Mary  Mother of God,Fulton J. Sheen,4.59,0898705975,8987059752,en-US,276,641,63,9/1/1996,Ignatius Press,"Christianity,Catholic;Religion;Religion,Faith;Religion,Theology;Spirituality;Nonfiction;Religion,Christianity;Prayer;Inspirational"
1620,The Night Gardener,George Pelecanos,3.64,0316156507,9780316156509,eng,372,4067,357,8/8/2006,Little Brown and Company,"Mystery;Fiction;Mystery,Crime;Thriller;Thriller,Mystery Thriller;Mystery,Noir;Mystery,Detective;Novels;Suspense;Superheroes,Dc Comics"
44921,Explode the Code 1,Nancy Hall,4.37,0838814603,9780838814604,eng,99,89,10,1/1/2001,School Specialty Publishing,"Childrens;Academic,School;Homeschool;Education"
40143,The Family That Couldn't Sleep: A Medical Mystery,D.T. Max,3.91,081297252X,9780812972528,eng,299,237,48,9/11/2007,Random House Trade Paperbacks,"Nonfiction;Science;Health,Medicine;Medical;History;Health;Psychology;Science,Biology;Mystery;Audiobook"
21060,Crown Duel (Crown & Court #1-2),Sherwood Smith,4.19,0142301515,9780142301517,eng,471,22971,896,6/10/2002,Firebird,"Fantasy;Young Adult;Romance;Fiction;Young Adult,Young Adult Fantasy;Adventure;Fantasy,High Fantasy;Fantasy,Magic;Science Fiction Fantasy;Historical"
44652,Fablehaven (Fablehaven  #1),Brandon Mull,4.1,1590385810,9781590385814,eng,351,117341,8718,6/7/2006,Shadow Mountain,"Fantasy;Young Adult;Childrens,Middle Grade;Fiction;Childrens;Adventure;Fantasy,Magic;Childrens,Juvenile;Young Adult,Young Adult Fantasy;Science Fiction Fantasy"
39317,Amanda's Unlucky Day (Junior Gymnasts  #6),Teddy Slater/Wayne Alfano,3.5,0590959883,9780590959889,eng,78,6,1,12/31/1997,Apple,Juvenile Fiction
4933,The Brothers Karamazov,Fyodor Dostoyevsky/Constance Garnett/Manuel Komroff/John Bayley,4.32,0451527348,9780451527349,eng,736,983,91,6/1/1999,Signet Classics,"Classics;Cultural,Russia;Literature;Literature,Russian Literature;Philosophy;Novels;Literature,19th Century;Classics,Classic Literature;Religion;Historical,Historical Fiction"
12859,Celtic Tree Mysteries: Practical Druid Magic & Divination,Steve Blamires/Sandy Leuthner,3.92,1567180701,9781567180701,en-US,278,192,5,10/8/2002,Llewellyn Publications,"Occult,Divination;Religion,Paganism;Fantasy,Mythology;Reference;Occult,Magick;Spirituality,New Age;Fantasy,Magic;Nonfiction"
17022,My Ishmael (Ishmael  #3),Daniel Quinn,4.07,0553379658,9780553379655,eng,293,8654,412,10/6/1998,Bantam,Fiction;Philosophy;Spirituality;Environment;Literature;Animals;Novels;Fantasy;Adult Fiction;Education
38211,The Art of Happiness at Work,Dalai Lama XIV/Howard C. Cutler,3.95,0340831200,9780340831205,eng,224,1615,95,8/15/2005,Hodder Mobius,"Religion,Buddhism;Nonfiction;Self Help;Spirituality;Philosophy;Religion;Business;Psychology;Audiobook;Inspirational"
37105,Cat's Cradle (Cat  #1),William W. Johnstone,3.85,0821718258,9780821718254,eng,412,151,14,5/1/1986,Zebra,Horror;Fiction;Thriller
16530,Aphrodite: A Memoir of the Senses,Isabel Allende/Robert Shekter/Panchita Llona,3.64,0060930179,9780060930172,eng,320,3732,195,4/7/1999,Harper Perennial,"Nonfiction;Food and Drink,Food;Autobiography,Memoir;Food and Drink,Cooking;Biography;Food and Drink,Cookbooks;European Literature,Spanish Literature;Biography Memoir;Romance;Cultural,Latin American"
